Group,Code,Stem,Mesocotyl,Coleoptile,FPL,FPLCol,PR,ARCN,SR,BreakCol,RDSD
Maize,M5,32.2,15.2,7.4,17,9.6,18,0,4,1,17.2
Maize,M5,17.3,9.7,7.6,7.6,0,10.5,0,2,0,17.3
Maize,M5,17.7,11.2,6.5,6.5,0,23,0,2,0,17.7
Maize,M5,18.2,12,6.2,6.2,0,10.3,0,3,0,18.2
Maize,M5,30.8,19,6.1,11.8,5.7,22,0,2,1,21
Maize,M5,37.5,19,4.2,18.5,14.3,24,0,1,1,21
Maize,M5,21.4,15.3,6.1,6.1,0,23,0,3,0,21.4
Maize,M5,32.2,20,4.8,12.2,7.4,12.2,0,2,1,22
Maize,M5,35.5,21.5,6.4,14,7.6,29,0,2,1,23.5
Maize,IH6,7.9,2.5,4.5,5.4,0.9,11,0,2,1,4.5
Maize,IH6,13,4.1,6.1,8.9,2.8,8.5,4,2,1,6.1
Maize,IH6,13.8,4.5,5.3,9.3,4,7.6,1,2,1,6.5
Maize,IH6,6.6,3.7,2.9,2.9,0,7,0,2,0,6.6
Maize,IH6,13.3,5,6.1,8.3,2.2,5,1,1,1,7
Maize,IH6,12.7,5.5,4.8,7.2,2.4,7.1,0,2,1,7.5
Maize,IH6,16.1,5.7,7.9,10.4,2.5,8.2,0,2,1,7.7
Maize,IH6,8.3,3.5,4.8,4.8,0,7,0,2,0,8.3
Maize,IH6,15.1,6.5,6.5,8.6,2.1,12.3,1,2,1,8.5
Maize,IH6,8.9,3.2,5.7,5.7,0,11,1,2,0,8.9
Maize,IH6,14.8,7,7,7.8,0.8,13.5,2,4,1,9
Maize,IH6,13.2,7.2,2.8,6,3.2,14.5,0,3,1,9.2
Maize,IH6,17,7.2,6.2,9.8,3.6,12,2,2,1,9.2
Maize,IH6,23.6,7.5,5.7,16.1,10.4,10.4,0,2,1,9.5
Maize,IH6,10,3.3,6.7,6.7,0,10.5,0,2,0,10
Maize,IH6,14.6,8.5,5.8,6.1,0.3,15,0,2,1,10.5
Maize,IH6,10.9,5.5,5.4,5.4,0,8.5,0,2,0,10.9
Maize,IH6,18.7,9,7.5,9.7,2.2,21,0,2,1,11
Maize,IH6,17.5,9.1,7.2,8.4,1.2,13.5,1,2,1,11.1
Maize,IH6,11.5,5.2,6.3,6.3,0,16,0,2,0,11.5
Maize,IH6,18.3,9.5,6.8,8.8,2,21.5,0,2,1,11.5
Maize,IH6,11.6,7,4.6,4.6,0,9.5,0,3,0,11.6
Maize,IH6,21,9.7,6.7,11.3,4.6,9.5,2,2,1,11.7
Maize,IH6,20.2,10.1,8,10.1,2.1,13.5,0,2,1,12.1
Maize,IH6,19,10.2,5.7,8.8,3.1,9.2,3,2,1,12.2
Maize,IH6,17.7,10.5,6.2,7.2,1,15.5,0,2,1,12.5
Maize,IH6,12.7,5,7.7,7.7,0,10,0,2,0,12.7
Maize,IH6,23.3,10.7,5,12.6,7.6,29.6,1,2,1,12.7
Maize,IH6,13.2,5.4,7.8,7.8,0,16,0,2,0,13.2
Maize,IH6,13.5,6.5,7,7,0,13.2,3,2,0,13.5
Maize,IH6,14.2,9.2,5,5,0,10,0,2,0,14.2
Maize,IH6,14.6,7.2,7.4,7.4,0,12,4,2,0,14.6
Maize,IH6,15.2,9.8,5.4,5.4,0,14.5,0,4,0,15.2
Maize,IH6,15.6,8,7.6,7.6,0,11.5,0,2,0,15.6
Maize,IH6,22.8,14,6.9,8.8,1.9,12.5,0,2,1,16
Maize,IH6,16.3,6.5,9.8,9.8,0,7,1,2,0,16.3
Maize,IH6,18.9,9,9.9,9.9,0,9,2,2,0,18.9
Maize,IH6,19,8.8,10.2,10.2,0,9.2,3,3,0,19
Maize,M6,6.4,3.8,2.3,2.6,0.3,24.5,0,4,1,5.8
Maize,M6,20.8,5.5,6.4,15.3,8.9,6,3,3,1,7.5
Maize,M6,11.2,5.7,1.8,5.5,3.7,17.1,0,3,1,7.7
Maize,M6,16.5,6,6.3,10.5,4.2,12.3,1,3,1,8
Maize,M6,24.6,7.7,4.9,16.9,12,35.2,3,2,1,9.7
Maize,M6,19.9,8.5,7.9,11.4,3.5,18.5,2,1,1,10.5
Maize,M6,25.9,9.6,5,16.3,11.3,15.5,3,5,1,11.6
Maize,M6,38.6,9.8,5.9,28.8,22.9,3.5,3,2,1,11.8
Maize,M6,32.8,10.1,4.5,22.7,18.2,4.7,2,4,1,12.1
Maize,M6,28.7,10.3,5.4,18.4,13,33.4,2,1,1,12.3
Maize,M6,35.3,11.6,4.8,23.7,18.9,6.4,2,1,1,13.6
Maize,M6,28.5,12.3,4.7,16.2,11.5,18,2,2,1,14.3
Maize,M6,38.8,13.3,5.3,25.5,20.2,29.3,2,2,1,15.3
Maize,M6,42.1,14,4.5,28.1,23.6,13,1,2,1,16
Maize,M6,38.5,14.5,6.5,24,17.5,26,4,2,1,16.5
Maize,M6,39.6,15.1,5,24.5,19.5,21.5,4,2,1,17.1
Maize,IH7,16.2,4.2,7.5,12,4.5,8,1,2,1,6.2
Maize,IH7,7.6,4.3,2.4,3.3,0.9,7.5,0,2,1,6.3
Maize,IH7,11,4.8,5.6,6.2,0.6,7.5,4,2,1,6.8
Maize,IH7,7.5,4.8,2,2.7,0.7,4.7,0,3,1,6.8
Maize,IH7,13.7,5,6.8,8.7,1.9,7.5,2,2,1,7
Maize,IH7,13.5,5,5.2,8.5,3.3,8.5,3,2,1,7
Maize,IH7,7.2,3.5,3.7,3.7,0,9,0,2,0,7.2
Maize,IH7,14,5.5,7.2,8.5,1.3,8.5,0,2,1,7.5
Maize,IH7,14,5.5,6.8,8.5,1.7,7.2,2,2,1,7.5
Maize,IH7,14.3,5.5,7,8.8,1.8,9.5,4,2,1,7.5
Maize,IH7,13.2,6.2,6,7,1,6.7,3,2,1,8.2
Maize,IH7,14.1,6.2,5,7.9,2.9,8.6,0,2,1,8.2
Maize,IH7,13.3,6.5,5,6.8,1.8,9.2,0,2,1,8.5
Maize,IH7,17.4,6.6,6.1,10.8,4.7,7.5,3,2,1,8.6
Maize,IH7,15.2,6.7,5.9,8.5,2.6,4.2,2,2,1,8.7
Maize,IH7,15.9,7,6.9,8.9,2,9.8,2,2,1,9
Maize,IH7,16.2,7,5.7,9.2,3.5,8.5,2,2,1,9
Maize,IH7,18.7,7,6.2,11.7,5.5,8,1,2,1,9
Maize,IH7,16.8,7.3,6.8,9.5,2.7,7,2,3,1,9.3
Maize,IH7,13,7.4,5.1,5.6,0.5,5,0,2,1,9.4
Maize,IH7,14.9,7.5,5,7.4,2.4,9.5,0,2,1,9.5
Maize,IH7,17.4,7.5,5.4,9.9,4.5,14,4,2,1,9.5
Maize,IH7,18.3,7.6,8.8,10.7,1.9,7.5,0,2,1,9.6
Maize,IH7,16.2,8,7.9,8.2,0.3,6.2,2,2,1,10
Maize,IH7,20.1,8,7.5,12.1,4.6,9.1,3,2,1,10
Maize,IH7,10.4,5.2,5.2,5.2,0,6.7,0,2,0,10.4
Maize,IH7,14.5,8.4,5.5,6.1,0.6,8.2,1,2,1,10.4
Maize,IH7,10.5,6.5,4,4,0,8,0,1,0,10.5
Maize,IH7,14.5,8.5,5.6,6,0.4,8.2,1,2,1,10.5
Maize,IH7,11.5,7.5,4,4,0,5,0,2,0,11.5
Maize,IH7,20.3,10.5,6.6,9.8,3.2,6.7,1,1,1,12.5
Maize,IH7,12.6,6.7,5.9,5.9,0,12.5,0,2,0,12.6
Maize,IH7,13.5,8.2,5.3,5.3,0,8,0,2,0,13.5
Maize,IH7,13.7,6,7.7,7.7,0,7,0,2,0,13.7
Maize,IH7,13.8,9.8,4,4,0,8.2,0,2,0,13.8
Maize,IH7,14.7,7,7.7,7.7,0,7,0,2,0,14.7
Maize,IH7,14.8,7.8,7,7,0,5.5,2,2,0,14.8
Maize,IH7,15,8,7,7,0,8.5,0,2,0,15
Maize,IH7,16,10.3,5.7,5.7,0,6,0,2,0,16
Maize,IH7,17,9,8,8,0,3,0,2,0,17
Maize,M7,20.3,4.9,5.4,15.4,10,7.9,3,3,1,6.9
Maize,M7,16.5,5.6,4.6,10.9,6.3,24,2,2,1,7.6
Maize,M7,18.8,6,5.9,12.8,6.9,7.5,4,3,1,8
Maize,M7,19.3,6,5.8,13.3,7.5,16.4,4,4,1,8
Maize,M7,21.5,6.5,4.1,15,10.9,13.3,1,2,1,8.5
Maize,M7,23.1,7,4.5,16.1,11.6,20,3,4,1,9
Maize,M7,27.6,7.5,5.5,20.1,14.6,28,3,4,1,9.5
Maize,M7,31.3,7.8,6.2,23.5,17.3,19.8,3,2,1,9.8
Maize,M7,24.6,8.9,3.2,15.7,12.5,19.2,0,2,1,10.9
Maize,M7,21.3,9.3,4.8,12,7.2,4.8,0,2,1,11.3
Maize,M7,30.2,9.6,4.7,20.6,15.9,10.5,1,2,1,11.6
Maize,M7,32.2,10.4,4.8,21.8,17,20.5,1,1,1,12.4
Maize,M7,31.6,10.7,4.4,20.9,16.5,37.5,4,0,1,12.7
Maize,M7,28.8,10.8,5.4,18,12.6,6.5,4,2,1,12.8
Maize,M7,23.9,11,4.9,12.9,8,19,4,2,1,13
Maize,M7,25.9,11.8,4.8,14.1,9.3,5.3,1,0,1,13.8
Maize,M7,30.2,12.5,4.5,17.7,13.2,13.7,1,1,1,14.5
Maize,M7,39,12.5,4.2,26.5,22.3,28.6,4,2,1,14.5
Maize,M7,40.6,12.5,4.7,28.1,23.4,12.5,0,2,1,14.5
Maize,M7,26,13,3.9,13,9.1,4.6,0,3,1,15
Maize,M7,37.8,13,5.7,24.8,19.1,21,4,2,1,15
Maize,M7,37.9,13,4.1,24.9,20.8,6.5,4,2,1,15
Maize,M7,27.6,13.3,5.7,14.3,8.6,10.7,0,2,1,15.3
Maize,M7,30.3,14,5.1,16.3,11.2,4.6,2,3,1,16
Maize,M7,28.7,14.4,4.9,14.3,9.4,12,3,1,1,16.4
Maize,M7,31.7,15,3.8,16.7,12.9,18,2,2,1,17
Maize,M7,33,16.1,6.1,16.9,10.8,16.2,1,1,1,18.1
Maize,IH8,7.8,3.3,3.7,4.5,0.8,13.5,0,2,1,5.3
Maize,IH8,10.1,5,3.1,5.1,2,6.7,0,2,1,7
Maize,IH8,19,5,7.5,14,6.5,13.2,0,2,1,7
Maize,IH8,14.3,5.1,6.9,9.2,2.3,8.5,1,2,1,7.1
Maize,IH8,12.1,6.5,4.2,5.6,1.4,11.2,0,2,1,8.5
Maize,IH8,16,6.8,7.8,9.2,1.4,8.5,2,2,1,8.8
Maize,IH8,13.1,7,5,6.1,1.1,9,0,2,1,9
Maize,IH8,16.2,7.5,6,8.7,2.7,12,2,2,1,9.5
Maize,IH8,24.2,7.5,5.9,16.7,10.8,6.5,0,2,1,9.5
Maize,IH8,10.2,6,4.2,4.2,0,6,0,2,0,10.2
Maize,IH8,14.2,8.2,4.1,6,1.9,6.5,0,2,1,10.2
Maize,IH8,33.2,8.3,3.7,24.9,21.2,21,4,2,1,10.3
Maize,IH8,10.6,6.5,4.1,4.1,0,26.5,0,2,0,10.6
Maize,IH8,18.4,8.6,6.4,9.8,3.4,5.5,3,2,1,10.6
Maize,IH8,10.8,6,4.8,4.8,0,8.5,0,2,0,10.8
Maize,IH8,21.1,8.8,7.8,12.3,4.5,24.5,3,2,1,10.8
Maize,IH8,11.4,6.5,4.9,4.9,0,19.2,0,2,0,11.4
Maize,IH8,30.4,9.4,6.2,21,14.8,9.5,3,2,1,11.4
Maize,IH8,12.2,7.5,4.7,4.7,0,12,0,2,0,12.2
Maize,IH8,36.7,10.3,4.4,26.4,22,5.4,4,2,1,12.3
Maize,IH8,20,10.8,7,9.2,2.2,11,2,2,1,12.8
Maize,IH8,21.9,11,6.7,10.9,4.2,11.5,3,2,1,13
Maize,IH8,13.4,7.5,5.9,5.9,0,8,1,2,0,13.4
Maize,IH8,20.1,12,7,8.1,1.1,14.2,1,2,1,14
Maize,IH8,19.9,12.2,5.2,7.7,2.5,9,3,2,1,14.2
Maize,IH8,15,8.5,6.5,6.5,0,5.2,0,2,0,15
Maize,IH8,16.4,13.2,2.5,3.2,0.7,6,0,2,1,15.2
Maize,IH8,24.6,13.2,7.2,11.4,4.2,12.5,2,2,1,15.2
Maize,IH8,15.5,11,4.5,4.5,0,6.6,0,2,0,15.5
Maize,IH8,30,13.6,6.4,16.4,10,9,2,2,1,15.6
Maize,IH8,36.8,13.6,5.5,23.2,17.7,26.1,3,2,1,15.6
Maize,IH8,30.6,14.5,5.4,16.1,10.7,11.5,3,2,1,16.5
Maize,IH8,31,15.2,5.1,15.8,10.7,14,0,2,1,17.2
Maize,IH8,26.4,16,5.9,10.4,4.5,10.5,0,2,1,18
Maize,IH8,18.2,11,7.2,7.2,0,15,0,2,0,18.2
Maize,IH8,36.6,20.4,5.4,16.2,10.8,9,0,2,1,22.4
Maize,M8,21.5,4,5.4,17.5,12.1,15.4,3,4,1,6
Maize,M8,12.5,5,3.4,7.5,4.1,20.5,0,3,1,7
Maize,M8,18.4,5.8,6,12.6,6.6,3.5,4,4,1,7.8
Maize,M8,21.2,6.3,4.7,14.9,10.2,25.8,0,4,1,8.3
Maize,M8,21.3,7.1,6.9,14.2,7.3,29.5,4,3,1,9.1
Maize,M8,16.6,7.5,7.1,9.1,2,9.5,0,4,1,9.5
Maize,M8,13.7,7.6,4,6.1,2.1,14.7,0,3,1,9.6
Maize,M8,21.1,7.6,5.8,13.5,7.7,10.7,3,2,1,9.6
Maize,M8,28.7,7.7,7,21,14,16.5,4,2,1,9.7
Maize,M8,28,7.7,5.8,20.3,14.5,16.5,1,3,1,9.7
Maize,M8,29.4,7.8,6.1,21.6,15.5,15.5,3,3,1,9.8
Maize,M8,27.2,7.9,5.4,19.3,13.9,25,0,4,1,9.9
Maize,M8,25.3,8,6,17.3,11.3,25,2,4,1,10
Maize,M8,28.5,8,6.5,20.5,14,11,4,4,1,10
Maize,M8,31.8,8.8,5,23,18,24,4,2,1,10.8
Maize,M8,27.1,9,7.1,18.1,11,25,4,2,1,11
Maize,M8,31.5,9.3,7.7,22.2,14.5,12.5,4,4,1,11.3
Maize,M8,23.9,9.5,6.4,14.4,8,6,2,4,1,11.5
Maize,M8,31.4,9.5,7.1,21.9,14.8,9,4,5,1,11.5
Maize,M8,25.3,10,4.6,15.3,10.7,16,0,4,1,12
Maize,M8,28.2,10.4,5.3,17.8,12.5,15,4,4,1,12.4
Maize,M8,27.7,10.6,5.5,17.1,11.6,6,4,4,1,12.6
Maize,M8,28.5,10.7,6.1,17.8,11.7,15.5,4,2,1,12.7
Maize,M8,29.4,10.9,7.8,18.5,10.7,12,1,0,1,12.9
Maize,M8,30.9,11,4.9,19.9,15,10.7,4,2,1,13
Maize,M8,39.7,11.1,4.8,28.6,23.8,26.2,4,2,1,13.1
Maize,M8,19.9,11.2,3.7,8.7,5,18,0,2,1,13.2
Maize,M8,24.9,12,7.2,12.9,5.7,12.5,3,4,1,14
Maize,M8,36.4,12,5.1,24.4,19.3,16.5,2,3,1,14
Maize,M8,32.3,13.3,6.7,19,12.3,12,2,4,1,15.3
Maize,M8,26.5,14,5.5,12.5,7,28.5,3,3,1,16
Maize,M8,39.8,14.3,6.1,25.5,19.4,32,2,4,1,16.3
Maize,M8,38.3,17.2,6.4,21.1,14.7,7,1,4,1,19.2
Maize,IH9,15,4,6.7,11,4.3,18,0,2,1,6
Maize,IH9,13.2,4.2,5.3,9,3.7,8.2,0,2,1,6.2
Maize,IH9,14,4.5,6.3,9.5,3.2,15.5,1,2,1,6.5
Maize,IH9,14,5,4.5,9,4.5,7.5,1,1,1,7
Maize,IH9,18,5.2,7.1,12.8,5.7,13.6,0,2,1,7.2
Maize,IH9,18.4,6.8,5.1,11.6,6.5,12.5,0,3,1,8.8
Maize,IH9,9.2,5.6,3.6,3.6,0,15.2,0,2,0,9.2
Maize,IH9,19,7.2,7.6,11.8,4.2,19,4,2,1,9.2
Maize,IH9,9.3,6,3.3,3.3,0,6.5,0,2,0,9.3
Maize,IH9,18.9,7.4,4.3,11.5,7.2,17,0,2,1,9.4
Maize,IH9,16.7,7.7,5.4,9,3.6,12.1,3,1,1,9.7
Maize,IH9,10.3,5.8,4.5,4.5,0,9,0,2,0,10.3
Maize,IH9,10.4,5.2,5.2,5.2,0,12.3,0,2,0,10.4
Maize,IH9,17.6,9,5.5,8.6,3.1,10,2,2,1,11
Maize,IH9,17.1,9.6,5.9,7.5,1.6,8.3,0,1,1,11.6
Maize,IH9,19.7,10,5.5,9.7,4.2,9.2,2,2,1,12
Maize,IH9,26.6,10,6.7,16.6,9.9,21.5,0,2,1,12
Maize,IH9,17.6,10.3,5.4,7.3,1.9,12.7,0,2,1,12.3
Maize,IH9,12.6,5,7.6,7.6,0,6.5,0,2,0,12.6
Maize,IH9,13.5,5.8,7.7,7.7,0,7.5,2,2,0,13.5
Maize,IH9,28.4,11.7,3.5,16.7,13.2,9.5,0,2,1,13.7
Maize,IH9,23.2,12.6,7.1,10.6,3.5,14,0,2,1,14.6
Maize,IH9,26.7,13,5.2,13.7,8.5,13,0,2,1,15
Maize,IH9,15.1,6,9.1,9.1,0,13.9,3,2,0,15.1
Maize,IH9,15.1,8.5,6.6,6.6,0,4.6,2,3,0,15.1
Maize,IH9,24.5,13.1,7.5,11.4,3.9,23,2,2,1,15.1
Maize,M9,12.7,3.8,5.4,8.9,3.5,7,1,0,1,5.8
Maize,M9,20,4.9,3.9,15.1,11.2,5.5,2,2,1,6.9
Maize,M9,20.2,6,5.8,14.2,8.4,34.8,4,4,1,8
Maize,M9,29.6,7,5.3,22.6,17.3,6.7,3,3,1,9
Maize,M9,27.8,7.2,5.2,20.6,15.4,12.5,4,4,1,9.2
Maize,M9,29.1,7.3,6.5,21.8,15.3,23,3,4,1,9.3
Maize,M9,28,7.4,6,20.6,14.6,17.5,4,3,1,9.4
Maize,M9,19.2,7.7,4.5,11.5,7,19.4,0,4,1,9.7
Maize,M9,29.1,7.7,5,21.4,16.4,9,2,4,1,9.7
Maize,M9,17.2,8,6.4,9.2,2.8,9,0,1,1,10
Maize,M9,22.7,8,6.1,14.7,8.6,5,0,2,1,10
Maize,M9,26.5,8,4.9,18.5,13.6,25.5,1,2,1,10
Maize,M9,21.1,8.3,5.4,12.8,7.4,8.5,1,2,1,10.3
Maize,M9,21.4,8.5,5.5,12.9,7.4,32.5,2,4,1,10.5
Maize,M9,26.2,8.5,5.3,17.7,12.4,15.5,3,3,1,10.5
Maize,M9,24.5,8.6,6.2,15.9,9.7,2.8,2,2,1,10.6
Maize,M9,23.7,8.8,4.9,14.9,10,3,2,2,1,10.8
Maize,M9,24.7,9.1,5.8,15.6,9.8,8,3,4,1,11.1
Maize,M9,26.8,9.7,5.9,17.1,11.2,33,2,3,1,11.7
Maize,M9,35.3,10,4.6,25.3,20.7,9.2,2,2,1,12
Maize,M9,23,10.3,5.1,12.7,7.6,6.6,0,2,1,12.3
Maize,M9,35.9,10.7,5,25.2,20.2,6,4,4,1,12.7
Maize,M9,24.2,10.8,4.5,13.4,8.9,21.5,0,3,1,12.8
Maize,M9,32.6,11.1,3.9,21.5,17.6,20.5,0,2,1,13.1
Maize,M9,36.6,11.4,4.9,25.2,20.3,12.7,4,3,1,13.4
Maize,M9,31.1,11.8,5.7,19.3,13.6,10.4,1,2,1,13.8
Maize,M9,24.2,11.9,5,12.3,7.3,10,4,3,1,13.9
Maize,M9,29.7,12,5.8,17.7,11.9,13.5,4,2,1,14
Maize,M9,32.6,12.5,5,20.1,15.1,18,2,3,1,14.5
Maize,M9,30.5,13,4.4,17.5,13.1,11.5,0,2,1,15
Maize,M9,28.3,13.2,5.2,15.1,9.9,8.5,4,2,1,15.2
Maize,M9,27.6,13.6,5.5,14,8.5,16.5,0,0,1,15.6
Maize,M9,32.1,15.5,5.1,16.6,11.5,23.5,0,2,1,17.5
Maize,IH10,7.2,3,3.5,4.2,0.7,15.5,0,2,1,5
Maize,IH10,11.6,4.5,5.4,7.1,1.7,7.5,0,2,1,6.5
Maize,IH10,20.8,5.8,5,15,10,11.8,4,3,1,7.8
Maize,IH10,15.1,6.1,5.3,9,3.7,9,2,2,1,8.1
Maize,IH10,17.5,6.4,7.6,11.1,3.5,15.5,2,2,1,8.4
Maize,IH10,14.8,6.4,4.3,8.4,4.1,10,3,2,1,8.4
Maize,IH10,14.6,6.8,6.2,7.8,1.6,32,2,2,1,8.8
Maize,IH10,20,6.8,7.3,13.2,5.9,8.5,5,2,1,8.8
Maize,IH10,19.4,7,7.8,12.4,4.6,15,7,2,1,9
Maize,IH10,25.4,7,7.2,18.4,11.2,27.5,4,2,1,9
Maize,IH10,17.4,7.1,7.8,10.3,2.5,11,4,2,1,9.1
Maize,IH10,21.5,7.5,8,14,6,19,4,3,1,9.5
Maize,IH10,26.2,7.7,7,18.5,11.5,9,5,1,1,9.7
Maize,IH10,23.2,7.8,6,15.4,9.4,12,4,2,1,9.8
Maize,IH10,25.8,7.8,7.2,18,10.8,9,5,3,1,9.8
Maize,IH10,24.4,8.1,6.8,16.3,9.5,8,4,2,1,10.1
Maize,IH10,21.6,8.2,8.2,13.4,5.2,16,1,2,1,10.2
Maize,IH10,17.7,8.5,8.6,9.2,0.6,8.5,7,2,1,10.5
Maize,IH10,28,9.5,5.6,18.5,12.9,9,4,3,1,11.5
Maize,IH10,18.4,9.7,7.3,8.7,1.4,12.1,2,2,1,11.7
Maize,IH10,26.3,9.9,8.6,16.4,7.8,14.4,1,2,1,11.9
Maize,IH10,19.2,10,8,9.2,1.2,21,0,2,1,12
Maize,IH10,27,10,6,17,11,8,2,2,1,12
Maize,IH10,22.6,10.2,5.9,12.4,6.5,9.6,4,2,1,12.2
Maize,IH10,19.8,10.4,7.2,9.4,2.2,11.5,2,2,1,12.4
Maize,IH10,23.9,10.5,10.5,13.4,2.9,24,6,2,1,12.5
Maize,IH10,30.9,10.9,9,20,11,13.7,4,2,1,12.9
Maize,IH10,23,12.2,8,10.8,2.8,19.6,4,2,1,14.2
Maize,IH10,15,10,5,5,0,9.6,0,2,0,15
Maize,IH10,15,8,7,7,0,18,1,3,0,15
Maize,IH10,15.1,6.2,8.9,8.9,0,10,3,2,0,15.1
Maize,IH10,15.9,8,7.9,7.9,0,20.5,0,2,0,15.9
Maize,IH10,30.5,14,5.5,16.5,11,7.8,0,3,1,16
Maize,IH10,36.1,14,5.6,22.1,16.5,13.7,2,2,1,16
Maize,IH10,16.4,8.9,7.5,7.5,0,7.5,0,3,0,16.4
Maize,IH10,36.5,14.5,7.5,22,14.5,11.5,4,2,1,16.5
Maize,IH10,28.2,14.8,6.1,13.4,7.3,25,2,2,1,16.8
Maize,IH10,17,9,8,8,0,8.5,4,1,0,17
Maize,IH10,18.3,10.3,8,8,0,18.2,0,2,0,18.3
Maize,IH10,28.8,16.5,5,12.3,7.3,12.5,0,1,1,18.5
Maize,M10,9,4,3.6,5,1.4,5,0,0,1,6
Maize,M10,13,4,2.8,9,6.2,20.2,0,4,1,6
Maize,M10,16.1,4.7,4.8,11.4,6.6,11,4,3,1,6.7
Maize,M10,9.2,4.8,3.7,4.4,0.7,29,0,2,1,6.8
Maize,M10,13,6.7,2.6,6.3,3.7,10.5,0,0,1,8.7
Maize,M10,22,7,6.3,15,8.7,10.8,2,5,1,9
Maize,M10,20.8,8.7,4.6,12.1,7.5,6.5,2,4,1,10.7
Maize,M10,20.9,10,4.8,10.9,6.1,8.5,0,4,1,12
Maize,M10,14.2,8,6.2,6.2,0,7,4,4,0,14.2
Maize,M10,23.7,14.2,5.7,9.5,3.8,17.5,0,3,1,16.2
Maize,IH11,13.9,4.3,6.3,9.6,3.3,12,4,1,1,6.3
Maize,IH11,16.8,4.6,6.9,12.2,5.3,10.5,0,2,1,6.6
Maize,IH11,19.1,5,8.8,14.1,5.3,7.2,5,3,1,7
Maize,IH11,20.8,5.5,6.3,15.3,9,9.2,3,4,1,7.5
Maize,IH11,19.6,5.6,7.4,14,6.6,13.5,4,2,1,7.6
Maize,IH11,22.7,5.6,5.1,17.1,12,12.5,2,2,1,7.6
Maize,IH11,13.3,5.7,6.7,7.6,0.9,7.5,0,4,1,7.7
Maize,IH11,16.5,6.5,5.8,10,4.2,23.5,4,2,1,8.5
Maize,IH11,20.2,6.5,6.5,13.7,7.2,10,4,2,1,8.5
Maize,IH11,23.4,6.5,7,16.9,9.9,10,4,2,1,8.5
Maize,IH11,22.5,7.3,8.1,15.2,7.1,8,3,2,1,9.3
Maize,IH11,19,8,8.4,11,2.6,14.2,3,2,1,10
Maize,IH11,10.1,6.7,3.4,3.4,0,7.6,0,3,0,10.1
Maize,IH11,17.2,8.4,7.5,8.8,1.3,11.5,4,2,1,10.4
Maize,IH11,17,8.5,6,8.5,2.5,18,1,2,1,10.5
Maize,IH11,20.1,9.2,7.8,10.9,3.1,27.2,2,2,1,11.2
Maize,IH11,21.5,9.2,6.3,12.3,6,7.2,4,2,1,11.2
Maize,IH11,22.3,9.5,7.4,12.8,5.4,12,3,2,1,11.5
Maize,IH11,24,9.6,8,14.4,6.4,8.5,2,2,1,11.6
Maize,IH11,24.5,9.7,7.9,14.8,6.9,18.1,5,2,1,11.7
Maize,IH11,30.6,9.9,8.8,20.7,11.9,31.5,4,4,1,11.9
Maize,IH11,26.6,10,7.9,16.6,8.7,14,4,2,1,12
Maize,IH11,12.1,5,7.1,7.1,0,15,0,2,0,12.1
Maize,IH11,19.6,10.5,8.5,9.1,0.6,12,6,2,1,12.5
Maize,IH11,19.9,10.5,7.4,9.4,2,12.5,4,3,1,12.5
Maize,IH11,24.3,11,7.8,13.3,5.5,9.1,5,2,1,13
Maize,IH11,22.5,11.1,6.7,11.4,4.7,22.3,4,2,1,13.1
Maize,IH11,21.4,11.5,9.2,9.9,0.7,12.3,2,2,1,13.5
Maize,IH11,23.5,12,8.8,11.5,2.7,26.5,4,2,1,14
Maize,IH11,28.9,12.2,7,16.7,9.7,10.5,3,2,1,14.2
Maize,IH11,14.5,8,6.5,6.5,0,11,0,2,0,14.5
Maize,IH11,28,12.5,5.2,15.5,10.3,24.5,1,2,1,14.5
Maize,IH11,25.5,14,7.1,11.5,4.4,21,0,2,1,16
Maize,IH11,16.6,8,8.6,8.6,0,14.3,0,2,0,16.6
Maize,IH11,17.6,9.5,8.1,8.1,0,15,4,2,0,17.6
Maize,IH11,18.1,7.5,10.6,10.6,0,16.5,3,3,0,18.1
Maize,IH11,18.8,8.4,10.4,10.4,0,10,6,3,0,18.8
Maize,IH11,20.4,10.5,9.9,9.9,0,7.5,1,4,0,20.4
Maize,M11,12.4,4.7,6.7,7.7,1,12,0,0,1,6.7
Maize,M11,11.8,5,5,6.8,1.8,19.5,0,2,1,7
Maize,M11,22,5.3,6.8,16.7,9.9,12.5,4,2,1,7.3
Maize,M11,31.7,5.5,6.7,26.2,19.5,25,5,5,1,7.5
Maize,M11,32.5,6,6.3,26.5,20.2,18.5,3,2,1,8
Maize,M11,16.9,6.2,6.5,10.7,4.2,4.5,4,2,1,8.2
Maize,M11,25.5,6.5,5.8,19,13.2,6.5,4,4,1,8.5
Maize,M11,14.5,6.8,3.8,7.7,3.9,14,0,0,1,8.8
Maize,M11,21.2,7,3.6,14.2,10.6,13.5,0,4,1,9
Maize,M11,9.3,4.7,4.6,4.6,0,26.5,0,3,0,9.3
Maize,M11,20.5,7.5,6.5,13,6.5,4.5,0,4,1,9.5
Maize,M11,23.1,7.8,6,15.3,9.3,32,2,2,1,9.8
Maize,M11,21.6,8.2,4.7,13.4,8.7,24.3,0,4,1,10.2
Maize,M11,21.5,8.5,5.5,13,7.5,17,3,3,1,10.5
Maize,M11,23.3,9.6,6.3,13.7,7.4,4.6,4,2,1,11.6
Maize,M11,35.8,10,6.4,25.8,19.4,20.5,0,4,1,12
